time,block_index,position,velocity,acceleration
12.5170,15,16.815472,0.064820,-0.494839
12.5170,16,17.710517,-0.009162,0.087827
12.5170,17,18.516043,-0.157110,-0.340387
12.5170,18,19.357881,0.139945,0.348150
12.5170,19,20.547464,0.062849,0.258992
12.5170,20,21.699765,-0.265863,-0.505390
12.5170,21,22.666182,0.115285,-0.557518
12.5170,22,23.568966,0.134339,1.383408
12.5170,23,24.438059,-0.147482,-0.434909
12.5170,24,25.485654,-0.058302,-0.941739
12.5170,25,26.322537,0.160874,0.874180
12.5170,26,27.395594,-0.018324,0.077105
12.5170,27,28.401849,-0.063056,-1.016972
12.5170,28,29.337009,0.038081,0.827638
12.5170,29,30.481255,-0.111908,0.512044
12.5170,30,31.447113,0.055747,-1.634252
12.5170,31,32.470687,0.092719,0.990139
12.5170,32,33.562144,-0.025546,1.637880
12.5170,33,34.744804,-0.085649,-0.793056
12.5170,34,35.808916,0.092882,-1.447580
12.5170,35,36.666717,0.057196,0.834050
12.5170,36,37.756660,-0.132520,0.478773
12.5170,37,38.653916,-0.072740,-0.642572
12.5170,38,39.444626,0.168603,-0.075758
12.5170,39,40.492260,0.062834,0.512046
12.5170,40,41.600500,-0.118272,0.232541
12.5170,41,42.566404,-0.091183,-0.552426
12.5170,42,43.746161,0.067836,-0.544024
12.5170,43,44.797400,0.099366,0.288721
12.5170,44,45.727656,-0.011673,0.584020
12.5170,45,46.805867,-0.126987,0.130823
12.5170,46,48.011203,-0.085972,-0.329972
12.5170,47,48.931492,0.040035,-0.381633
12.5170,48,50.027753,0.095213,-0.099152
12.5170,49,51.104496,0.056128,0.224105
12.5170,50,52.039928,-0.011346,0.237343
12.5170,51,52.879302,-0.051100,0.118777
12.5170,52,53.891274,-0.055619,-0.033496
12.5170,53,54.894099,-0.035798,-0.094752
12.5170,54,56.058156,-0.013632,-0.085233
12.5170,55,57.187066,0.001202,-0.048881
12.5170,56,58.208519,0.007040,-0.012018
12.5170,57,59.084170,0.007218,0.005291
12.5170,58,59.952631,0.005528,0.009913
12.5170,59,61.083626,0.003515,0.008659
12.5170,60,61.905567,0.001983,0.005956
12.5170,61,63.022207,0.000892,0.003144
12.5170,62,64.039327,0.000422,0.001659
12.5170,63,65.096600,0.000156,0.000677
12.5170,64,66.146516,0.000060,0.000281
12.5170,65,67.273440,0.000018,0.000089
12.5170,66,68.387040,0.000005,0.000029
12.5170,67,69.205714,0.000001,0.000009
12.5170,68,70.304260,0.000000,0.000003
12.5170,69,71.387302,0.000000,0.000001
12.5170,70,72.580560,0.000000,0.000000
12.5170,71,73.701861,0.000000,0.000000
12.5170,72,74.636005,0.000000,0.000000
12.5170,73,75.523527,0.000000,0.000000
12.5170,74,76.462761,0.000000,-0.000000
12.5170,75,77.342878,0.000000,0.000000
12.5170,76,78.163219,0.000000,-0.000000
12.5170,77,79.151623,0.000000,0.000000
12.5170,78,80.142670,0.000000,0.000000
12.5170,79,81.255726,0.000000,0.000000
12.5170,80,82.379637,0.000000,0.000000
12.5170,81,83.302948,0.000000,0.000000
12.5170,82,84.391855,0.000000,0.000000
12.5170,83,85.404436,0.000000,-0.000000
12.5170,84,86.438222,0.000000,0.000000
12.5170,85,87.587929,0.000000,-0.000000
12.5170,86,88.689397,0.000000,0.000000
12.5170,87,89.639051,0.000000,0.000000
12.5170,88,90.535502,0.000000,-0.000000
12.5170,89,91.360956,0.000000,0.000000
12.5170,90,92.265597,0.000000,-0.000000
12.5170,91,93.178666,0.000000,0.000000
12.5170,92,94.148452,0.000000,0.000000
12.5170,93,95.304725,0.000000,0.000000
12.5170,94,96.146072,0.000000,0.000000
12.5170,95,97.118047,0.000000,0.000000
12.5170,96,97.945442,0.000000,0.000000
12.5170,97,98.857971,0.000000,-0.000000
12.5170,98,99.933303,0.000000,0.000000
12.5170,99,100.958578,0.000000,0.000000
12.5340,0,1.100589,-0.082757,1.868778
12.5340,1,2.295843,0.145723,-2.406143
12.5340,2,3.341053,-0.054608,0.783087
12.5340,3,4.267493,-0.166721,2.377823
12.5340,4,5.304037,-0.004362,-1.798408
12.5340,5,6.410157,0.198947,-0.249138
12.5340,6,7.554353,-0.066781,0.075821
12.5340,7,8.554361,-0.028283,0.802353
12.5340,8,9.591548,0.114559,-0.510795
12.5340,9,10.775619,-0.030937,-0.043074
12.5340,10,11.676280,-0.135534,-0.287082
12.5340,11,12.629637,0.098595,1.152539
12.5340,12,13.550228,0.007934,-1.395537
12.5340,13,14.636760,0.027508,0.175817
12.5340,14,15.612944,-0.058663,0.617533
12.5340,15,16.816499,0.055788,-0.565857
12.5340,16,17.710373,-0.007841,0.066588
12.5340,17,18.513330,-0.161654,-0.193428
12.5340,18,19.360306,0.145019,0.248421
12.5340,19,20.548567,0.066713,0.195293
12.5340,20,21.695183,-0.272600,-0.286908
12.5340,21,22.668056,0.104887,-0.664167
12.5340,22,23.571444,0.156878,1.265053
12.5340,23,24.435496,-0.153600,-0.283580
12.5340,24,25.484530,-0.073824,-0.881896
12.5340,25,26.325391,0.174450,0.720512
12.5340,26,27.395295,-0.016720,0.111042
12.5340,27,28.400632,-0.079838,-0.954620
12.5340,28,29.337772,0.051518,0.751488
12.5340,29,30.479431,-0.102408,0.603705
12.5340,30,31.447824,0.027751,-1.655640
12.5340,31,32.472402,0.108921,0.914286
12.5340,32,33.561948,0.002444,1.651516
12.5340,33,34.743237,-0.098505,-0.717920
12.5340,34,35.810282,0.067688,-1.513552
12.5340,35,36.667807,0.070944,0.781579
12.5340,36,37.754480,-0.123635,0.565663
12.5340,37,38.652589,-0.083217,-0.588555
12.5340,38,39.447476,0.166410,-0.181978
12.5340,39,40.493400,0.071176,0.468406
12.5340,40,41.598526,-0.113732,0.301106
12.5340,41,42.564776,-0.100103,-0.496176
12.5340,42,43.747234,0.058309,-0.575913
12.5340,43,44.799129,0.103863,0.239898
12.5340,44,45.727542,-0.001716,0.586637
12.5340,45,46.803730,-0.124331,0.181640
12.5340,46,48.009695,-0.091310,-0.297576
12.5340,47,48.932117,0.033419,-0.396367
12.5340,48,50.029356,0.093271,-0.129326
12.5340,49,51.105482,0.059833,0.211569
12.5340,50,52.039770,-0.007256,0.243741
12.5340,51,52.878451,-0.048969,0.131951
12.5340,52,53.890324,-0.056114,-0.024629
12.5340,53,54.893477,-0.037393,-0.092727
12.5340,54,56.057912,-0.015099,-0.087323
12.5340,55,57.187079,0.000345,-0.051932
12.5340,56,58.208637,0.006820,-0.013888
12.5340,57,59.084293,0.007302,0.004561
12.5340,58,59.952727,0.005696,0.009830
12.5340,59,61.083687,0.003663,0.008834
12.5340,60,61.905601,0.002086,0.006174
12.5340,61,63.022223,0.000947,0.003301
12.5340,62,64.039334,0.000451,0.001758
12.5340,63,65.096603,0.000168,0.000723
12.5340,64,66.146517,0.000065,0.000302
12.5340,65,67.273440,0.000019,0.000097
12.5340,66,68.387040,0.000006,0.000032
12.5340,67,69.205714,0.000002,0.000009
12.5340,68,70.304260,0.000000,0.000003
12.5340,69,71.387302,0.000000,0.000001
12.5340,70,72.580560,0.000000,0.000000
12.5340,71,73.701861,0.000000,0.000000
12.5340,72,74.636005,0.000000,0.000000
12.5340,73,75.523527,0.000000,0.000000
12.5340,74,76.462761,0.000000,-0.000000
12.5340,75,77.342878,0.000000,0.000000
12.5340,76,78.163219,0.000000,-0.000000
12.5340,77,79.151623,0.000000,0.000000
12.5340,78,80.142670,0.000000,0.000000
12.5340,79,81.255726,0.000000,0.000000
12.5340,80,82.379637,0.000000,0.000000
12.5340,81,83.302948,0.000000,0.000000
12.5340,82,84.391855,0.000000,0.000000
12.5340,83,85.404436,0.000000,-0.000000
12.5340,84,86.438222,0.000000,0.000000
12.5340,85,87.587929,0.000000,-0.000000
12.5340,86,88.689397,0.000000,0.000000
12.5340,87,89.639051,0.000000,0.000000
12.5340,88,90.535502,0.000000,-0.000000
12.5340,89,91.360956,0.000000,0.000000
12.5340,90,92.265597,0.000000,-0.000000
12.5340,91,93.178666,0.000000,0.000000
12.5340,92,94.148452,0.000000,0.000000
12.5340,93,95.304725,0.000000,0.000000
12.5340,94,96.146072,0.000000,0.000000
12.5340,95,97.118047,0.000000,0.000000
12.5340,96,97.945442,0.000000,0.000000
12.5340,97,98.857971,0.000000,-0.000000
12.5340,98,99.933303,0.000000,0.000000
12.5340,99,100.958578,0.000000,0.000000
12.5510,0,1.099457,-0.050298,1.944264
12.5510,1,2.297967,0.103895,-2.508412
12.5510,2,3.340239,-0.041092,0.805392
12.5510,3,4.265007,-0.125501,2.464718
12.5510,4,5.303705,-0.034634,-1.756777
12.5510,5,6.413494,0.193101,-0.439967
12.5510,6,7.553233,-0.064776,0.160463
12.5510,7,8.553998,-0.014446,0.823552
12.5510,8,9.593418,0.105113,-0.598733
12.5510,9,10.775088,-0.031502,-0.024150
12.5510,10,11.673940,-0.139510,-0.179437
12.5510,11,12.631474,0.117227,1.036055
12.5510,12,13.550163,-0.015340,-1.338359
12.5510,13,14.637252,0.030235,0.144057
12.5510,14,15.612039,-0.047712,0.669402
12.5510,15,16.817362,0.045648,-0.625121
12.5510,16,17.710248,-0.006930,0.039618
12.5510,17,18.510561,-0.163667,-0.043068
12.5510,18,19.362802,0.148380,0.146753
12.5510,19,20.549726,0.069479,0.129875
12.5510,20,21.690518,-0.275619,-0.068647
12.5510,21,22.669738,0.092762,-0.760423
12.5510,22,23.574287,0.177247,1.128534
12.5510,23,24.432852,-0.157088,-0.126030
12.5510,24,25.483151,-0.088203,-0.807377
12.5510,25,26.328453,0.185297,0.553635
12.5510,26,27.395028,-0.014570,0.141222
12.5510,27,28.399141,-0.095419,-0.875727
12.5510,28,29.338753,0.063580,0.666110
12.5510,29,30.477781,-0.091450,0.683312
12.5510,30,31.448056,-0.000415,-1.654186
12.5510,31,32.474382,0.123748,0.828575
12.5510,32,33.562228,0.030486,1.644073
12.5510,33,34.741463,-0.110012,-0.634571
12.5510,34,35.811212,0.041524,-1.561444
12.5510,35,36.669123,0.083711,0.718746
12.5510,36,37.752464,-0.113322,0.646523
12.5510,37,38.651092,-0.092703,-0.526016
12.5510,38,39.450274,0.162428,-0.286045
12.5510,39,40.494675,0.078728,0.419250
12.5510,40,41.596640,-0.108054,0.366306
12.5510,41,42.563006,-0.108027,-0.435234
12.5510,42,43.748141,0.048283,-0.602761
12.5510,43,44.800926,0.107510,0.188766
12.5510,44,45.727598,0.008246,0.584634
12.5510,45,46.801645,-0.120816,0.231755
12.5510,46,48.008101,-0.096075,-0.262710
12.5510,47,48.932627,0.026570,-0.408974
12.5510,48,50.030921,0.090816,-0.159427
12.5510,49,51.106529,0.063313,0.197659
12.5510,50,52.039682,-0.003064,0.249239
12.5510,51,52.877639,-0.046614,0.145045
12.5510,52,53.889367,-0.056454,-0.015300
12.5510,53,54.892828,-0.038949,-0.090274
12.5510,54,56.057642,-0.016600,-0.089228
12.5510,55,57.187078,-0.000563,-0.054996
12.5510,56,58.208751,0.006567,-0.015836
12.5510,57,59.084418,0.007373,0.003765
12.5510,58,59.952825,0.005862,0.009711
12.5510,59,61.083751,0.003815,0.008998
12.5510,60,61.905638,0.002193,0.006392
12.5510,61,63.022239,0.001005,0.003463
12.5510,62,64.039342,0.000481,0.001861
12.5510,63,65.096606,0.000180,0.000772
12.5510,64,66.146518,0.000070,0.000325
12.5510,65,67.273441,0.000021,0.000105
12.5510,66,68.387040,0.000006,0.000035
12.5510,67,69.205714,0.000002,0.000010
12.5510,68,70.304260,0.000001,0.000003
12.5510,69,71.387302,0.000000,0.000001
12.5510,70,72.580560,0.000000,0.000000
12.5510,71,73.701861,0.000000,0.000000
12.5510,72,74.636005,0.000000,0.000000
12.5510,73,75.523527,0.000000,0.000000
12.5510,74,76.462761,0.000000,-0.000000
12.5510,75,77.342878,0.000000,0.000000
12.5510,76,78.163219,0.000000,-0.000000
12.5510,77,79.151623,0.000000,0.000000
12.5510,78,80.142670,0.000000,0.000000
12.5510,79,81.255726,0.000000,0.000000
12.5510,80,82.379637,0.000000,0.000000
12.5510,81,83.302948,0.000000,0.000000
12.5510,82,84.391855,0.000000,0.000000
12.5510,83,85.404436,0.000000,-0.000000
12.5510,84,86.438222,0.000000,0.000000
12.5510,85,87.587929,0.000000,-0.000000
12.5510,86,88.689397,0.000000,0.000000
12.5510,87,89.639051,0.000000,0.000000
12.5510,88,90.535502,0.000000,-0.000000
12.5510,89,91.360956,0.000000,0.000000
12.5510,90,92.265597,0.000000,-0.000000
12.5510,91,93.178666,0.000000,0.000000
12.5510,92,94.148452,0.000000,0.000000
12.5510,93,95.304725,0.000000,0.000000
12.5510,94,96.146072,0.000000,0.000000
12.5510,95,97.118047,0.000000,0.000000
12.5510,96,97.945442,0.000000,0.000000
12.5510,97,98.857971,0.000000,-0.000000
12.5510,98,99.933303,0.000000,0.000000
12.5510,99,100.958578,0.000000,0.000000
12.5670,0,1.098903,-0.018831,1.984015
12.5670,1,2.299306,0.063229,-2.569043
12.5670,2,3.339686,-0.028098,0.817268
12.5670,3,4.263317,-0.085666,2.508541
12.5670,4,5.302929,-0.062204,-1.684341
12.5670,5,6.416520,0.184585,-0.625135
12.5670,6,7.552221,-0.061562,0.241325
12.5670,7,8.553872,-0.001183,0.832565
12.5670,8,9.595020,0.094937,-0.671611
12.5670,9,10.774582,-0.031772,-0.010142
12.5670,10,11.671689,-0.141528,-0.072009
12.5670,11,12.633477,0.132807,0.908795
12.5670,12,13.549750,-0.036172,-1.262202
12.5670,13,14.637752,0.032270,0.109716
12.5670,14,15.611363,-0.036665,0.710042
12.5670,15,16.818011,0.035276,-0.669376
12.5670,16,17.710141,-0.006530,0.009685
12.5670,17,18.507943,-0.163216,0.099459
12.5670,18,19.365191,0.149957,0.050424
12.5670,19,20.550852,0.071060,0.067683
12.5670,20,21.686108,-0.275093,0.133808
12.5670,21,22.671122,0.079942,-0.840223
12.5670,22,23.577262,0.194176,0.985244
12.5670,23,24.430329,-0.157894,0.025660
12.5670,24,25.481639,-0.100476,-0.724792
12.5670,25,26.331481,0.192832,0.386940
12.5670,26,27.394814,-0.012110,0.165602
12.5670,27,28.397506,-0.108742,-0.787521
12.5670,28,29.339852,0.073547,0.578740
12.5670,29,30.476409,-0.079998,0.746134
12.5670,30,31.447838,-0.026732,-1.632029
12.5670,31,32.476464,0.136306,0.739949
12.5670,32,33.562925,0.056606,1.617872
12.5670,33,34.739625,-0.119493,-0.549620
12.5670,34,35.811675,0.016295,-1.589372
12.5670,35,36.670552,0.094679,0.650838
12.5670,36,37.750737,-0.102411,0.716235
12.5670,37,38.649544,-0.100600,-0.460010
12.5670,38,39.452832,0.157087,-0.381003
12.5670,39,40.495986,0.085035,0.368406
12.5670,40,41.594960,-0.101726,0.423988
12.5670,41,42.561224,-0.114506,-0.374102
12.5670,42,43.748835,0.038469,-0.623170
12.5670,43,44.802669,0.110133,0.138904
12.5670,44,45.727804,0.017557,0.578500
12.5670,45,46.799743,-0.116736,0.277946
12.5670,46,48.006532,-0.100002,-0.227821
12.5670,47,48.932999,0.019946,-0.418788
12.5670,48,50.032353,0.088040,-0.187529
12.5670,49,51.107566,0.066363,0.183343
12.5670,50,52.039665,0.000959,0.253539
12.5670,51,52.876912,-0.044196,0.157238
12.5670,52,53.888462,-0.056626,-0.006116
12.5670,53,54.892193,-0.040372,-0.087563
12.5670,54,56.057365,-0.018041,-0.090835
12.5670,55,57.187061,-0.001466,-0.057881
12.5670,56,58.208854,0.006299,-0.017740
12.5670,57,59.084536,0.007427,0.002954
12.5670,58,59.952920,0.006017,0.009563
12.5670,59,61.083813,0.003960,0.009139
12.5670,60,61.905673,0.002297,0.006598
12.5670,61,63.022256,0.001061,0.003620
12.5670,62,64.039350,0.000512,0.001962
12.5670,63,65.096609,0.000193,0.000821
12.5670,64,66.146519,0.000076,0.000348
12.5670,65,67.273441,0.000023,0.000113
12.5670,66,68.387040,0.000007,0.000038
12.5670,67,69.205714,0.000002,0.000011
12.5670,68,70.304260,0.000001,0.000003
12.5670,69,71.387302,0.000000,0.000001
12.5670,70,72.580560,0.000000,0.000000
12.5670,71,73.701861,0.000000,0.000000
12.5670,72,74.636005,0.000000,0.000000
12.5670,73,75.523527,0.000000,0.000000
12.5670,74,76.462761,0.000000,-0.000000
12.5670,75,77.342878,0.000000,0.000000
12.5670,76,78.163219,0.000000,-0.000000
12.5670,77,79.151623,0.000000,0.000000
12.5670,78,80.142670,0.000000,0.000000
12.5670,79,81.255726,0.000000,0.000000
12.5670,80,82.379637,0.000000,0.000000
12.5670,81,83.302948,0.000000,0.000000
12.5670,82,84.391855,0.000000,0.000000
12.5670,83,85.404436,0.000000,-0.000000
12.5670,84,86.438222,0.000000,0.000000
12.5670,85,87.587929,0.000000,-0.000000
12.5670,86,88.689397,0.000000,0.000000
12.5670,87,89.639051,0.000000,0.000000
12.5670,88,90.535502,0.000000,-0.000000
12.5670,89,91.360956,0.000000,0.000000
12.5670,90,92.265597,0.000000,-0.000000
12.5670,91,93.178666,0.000000,0.000000
12.5670,92,94.148452,0.000000,0.000000
12.5670,93,95.304725,0.000000,0.000000
12.5670,94,96.146072,0.000000,0.000000
12.5670,95,97.118047,0.000000,0.000000
12.5670,96,97.945442,0.000000,0.000000
12.5670,97,98.857971,0.000000,-0.000000
12.5670,98,99.933303,0.000000,0.000000
12.5670,99,100.958578,0.000000,0.000000
12.5840,0,1.098870,0.015017,1.992329
12.5840,1,2.300007,0.019279,-2.594830
12.5840,2,3.339326,-0.014167,0.819981
12.5840,3,4.262224,-0.042909,2.514845
12.5840,4,5.301633,-0.089948,-1.574076
12.5840,5,6.419558,0.172267,-0.824132
12.5840,6,7.551213,-0.056730,0.326869
12.5840,7,8.553973,0.012971,0.830595
12.5840,8,9.596533,0.082942,-0.737613
12.5840,9,10.774041,-0.031846,0.000647
12.5840,10,11.669278,-0.141747,0.046909
12.5840,11,12.635859,0.146991,0.757296
12.5840,12,13.548957,-0.056788,-1.159626
12.5840,13,14.638315,0.033798,0.069403
12.5840,14,15.610844,-0.024293,0.743768
12.5840,15,16.818512,0.023587,-0.703558
12.5840,16,17.710030,-0.006665,-0.026078
12.5840,17,18.505190,-0.160245,0.249710
12.5840,18,19.367743,0.149947,-0.051402
12.5840,19,20.552067,0.071650,0.001943
12.5840,20,21.681461,-0.271030,0.342920
12.5840,21,22.672356,0.065026,-0.912348
12.5840,22,23.580697,0.209533,0.819407
12.5840,23,24.427656,-0.156078,0.187976
12.5840,24,25.479831,-0.111966,-0.625048
12.5840,25,26.334806,0.197850,0.202345
12.5840,26,27.394633,-0.009108,0.186689
12.5840,27,28.395548,-0.121238,-0.680446
12.5840,28,29.341181,0.082554,0.480045
12.5840,29,30.475159,-0.066843,0.799080
12.5840,30,31.447150,-0.054123,-1.586782
12.5840,31,32.478884,0.148033,0.638534
12.5840,32,33.564119,0.083732,1.569961
12.5840,33,34.737518,-0.128028,-0.453593
12.5840,34,35.811721,-0.010845,-1.600373
12.5840,35,36.672251,0.105069,0.570222
12.5840,36,37.749103,-0.089659,0.782649
12.5840,37,38.647771,-0.107775,-0.383068
12.5840,38,39.455443,0.149781,-0.477664
12.5840,39,40.497483,0.090808,0.310068
12.5840,40,41.593295,-0.094029,0.480750
12.5840,41,42.559227,-0.120289,-0.305729
12.5840,42,43.749398,0.027729,-0.639467
12.5840,43,44.804558,0.112034,0.084490
12.5840,44,45.728186,0.027304,0.567477
12.5840,45,46.797801,-0.111604,0.325633
12.5840,46,48.004801,-0.103546,-0.188757
12.5840,47,48.933277,0.012754,-0.426932
12.5840,48,50.033821,0.084601,-0.216968
12.5840,49,51.108720,0.069341,0.166875
12.5840,50,52.039718,0.005301,0.257126
12.5840,51,52.876184,-0.041414,0.169989
12.5840,52,53.887499,-0.056644,0.004047
12.5840,53,54.891495,-0.041833,-0.084246
12.5840,54,56.057045,-0.019598,-0.092328
12.5840,55,57.187028,-0.002476,-0.060936
12.5840,56,58.208958,0.005979,-0.019834
12.5840,57,59.084663,0.007469,0.002024
12.5840,58,59.953024,0.006178,0.009365
12.5840,59,61.083882,0.004117,0.009275
12.5840,60,61.905713,0.002411,0.006816
12.5840,61,63.022274,0.001124,0.003792
12.5840,62,64.039359,0.000546,0.002074
12.5840,63,65.096613,0.000208,0.000876
12.5840,64,66.146520,0.000082,0.000374
12.5840,65,67.273442,0.000025,0.000122
12.5840,66,68.387041,0.000008,0.000041
12.5840,67,69.205714,0.000002,0.000012
12.5840,68,70.304260,0.000001,0.000004
12.5840,69,71.387302,0.000000,0.000001
12.5840,70,72.580560,0.000000,0.000000
12.5840,71,73.701861,0.000000,0.000000
12.5840,72,74.636005,0.000000,0.000000
12.5840,73,75.523527,0.000000,0.000000
12.5840,74,76.462761,0.000000,-0.000000
12.5840,75,77.342878,0.000000,0.000000
12.5840,76,78.163219,0.000000,-0.000000
12.5840,77,79.151623,0.000000,0.000000
12.5840,78,80.142670,0.000000,0.000000
12.5840,79,81.255726,0.000000,0.000000
12.5840,80,82.379637,0.000000,0.000000
12.5840,81,83.302948,0.000000,0.000000
12.5840,82,84.391855,0.000000,0.000000
12.5840,83,85.404436,0.000000,-0.000000
12.5840,84,86.438222,0.000000,0.000000
12.5840,85,87.587929,0.000000,-0.000000
12.5840,86,88.689397,0.000000,0.000000
12.5840,87,89.639051,0.000000,0.000000
12.5840,88,90.535502,0.000000,-0.000000
12.5840,89,91.360956,0.000000,0.000000
12.5840,90,92.265597,0.000000,-0.000000
12.5840,91,93.178666,0.000000,0.000000
12.5840,92,94.148452,0.000000,0.000000
12.5840,93,95.304725,0.000000,0.000000
12.5840,94,96.146072,0.000000,0.000000
12.5840,95,97.118047,0.000000,0.000000
12.5840,96,97.945442,0.000000,0.000000
12.5840,97,98.857971,0.000000,-0.000000
12.5840,98,99.933303,0.000000,0.000000
12.5840,99,100.958578,0.000000,0.000000
12.6010,0,1.099412,0.048709,1.965574
12.6010,1,2.299960,-0.024768,-2.580607
12.6010,2,3.339204,-0.000278,0.812360
12.6010,3,4.261857,-0.000392,2.480475
12.6010,4,5.299882,-0.115544,-1.432305
12.6010,5,6.422358,0.156574,-1.021409
12.6010,6,7.550300,-0.050461,0.410259
12.6010,7,8.554313,0.026992,0.817002
12.6010,8,9.597834,0.069930,-0.791097
12.6010,9,10.773500,-0.031773,0.007293
12.6010,10,11.666881,-0.139916,0.168825
12.6010,11,12.638460,0.158476,0.591852
12.6010,12,13.547830,-0.075487,-1.037275
12.6010,13,14.638898,0.034613,0.026177
12.6010,14,15.610539,-0.011436,0.767102
12.6010,15,16.818810,0.011433,-0.724147
12.6010,16,17.709911,-0.007434,-0.064892
12.6010,17,18.502509,-0.154746,0.396416
12.6010,18,19.370279,0.148220,-0.151457
12.6010,19,20.553282,0.071133,-0.062452
12.6010,20,21.676912,-0.263484,0.543060
12.6010,21,22.673326,0.049002,-0.970408
12.6010,22,23.584369,0.221969,0.641971
12.6010,23,24.425038,-0.151511,0.348896
12.6010,24,25.477843,-0.121665,-0.514410
12.6010,25,26.338190,0.199685,0.013010
12.6010,26,27.394506,-0.005793,0.202358
12.6010,27,28.393394,-0.131809,-0.561348
12.6010,28,29.342649,0.089843,0.377005
12.6010,29,30.474140,-0.052914,0.837070
12.6010,30,31.446003,-0.080559,-1.519868
12.6010,31,32.481488,0.157981,0.530963
12.6010,32,33.565766,0.109871,1.501963
12.6010,33,34.735281,-0.134889,-0.352871
12.6010,34,35.811306,-0.038007,-1.591906
12.6010,35,36.674116,0.114022,0.481884
12.6010,36,37.747694,-0.075851,0.840371
12.6010,37,38.645888,-0.113589,-0.300005
12.6010,38,39.457916,0.140877,-0.568916
12.6010,39,40.499068,0.095556,0.247903
12.6010,40,41.591768,-0.085411,0.532264
12.6010,41,42.557141,-0.124884,-0.234475
12.6010,42,43.749777,0.016760,-0.650027
12.6010,43,44.806473,0.113000,0.029041
12.6010,44,45.728732,0.036825,0.551855
12.6010,45,46.795953,-0.105675,0.371526
12.6010,46,48.003015,-0.106410,-0.147877
12.6010,47,48.933432,0.005444,-0.432628
12.6010,48,50.035227,0.080667,-0.245792
12.6010,49,51.109922,0.072029,0.149162
12.6010,50,52.039845,0.009695,0.259651
12.6010,51,52.875505,-0.038418,0.182460
12.6010,52,53.886538,-0.056486,0.014601
12.6010,53,54.890771,-0.043234,-0.080471
12.6010,54,56.056699,-0.021179,-0.093582
12.6010,55,57.186977,-0.003538,-0.063968
12.6010,56,58.209057,0.005624,-0.021999
12.6010,57,59.084790,0.007495,0.001023
12.6010,58,59.953130,0.006335,0.009124
12.6010,59,61.083953,0.004275,0.009393
12.6010,60,61.905755,0.002529,0.007032
12.6010,61,63.022294,0.001190,0.003967
12.6010,62,64.039369,0.000583,0.002191
12.6010,63,65.096616,0.000223,0.000933
12.6010,64,66.146522,0.000088,0.000401
12.6010,65,67.273442,0.000027,0.000132
12.6010,66,68.387041,0.000008,0.000044
12.6010,67,69.205714,0.000002,0.000013
12.6010,68,70.304260,0.000001,0.000004
12.6010,69,71.387302,0.000000,0.000001
12.6010,70,72.580560,0.000000,0.000000
12.6010,71,73.701861,0.000000,0.000000
12.6010,72,74.636005,0.000000,0.000000
12.6010,73,75.523527,0.000000,0.000000
12.6010,74,76.462761,0.000000,-0.000000
12.6010,75,77.342878,0.000000,0.000000
12.6010,76,78.163219,0.000000,-0.000000
12.6010,77,79.151623,0.000000,0.000000
12.6010,78,80.142670,0.000000,0.000000
12.6010,79,81.255726,0.000000,0.000000
12.6010,80,82.379637,0.000000,0.000000
12.6010,81,83.302948,0.000000,0.000000
12.6010,82,84.391855,0.000000,0.000000
12.6010,83,85.404436,0.000000,-0.000000
12.6010,84,86.438222,0.000000,0.000000
12.6010,85,87.587929,0.000000,-0.000000
12.6010,86,88.689397,0.000000,0.000000
12.6010,87,89.639051,0.000000,0.000000
12.6010,88,90.535502,0.000000,-0.000000
12.6010,89,91.360956,0.000000,0.000000
12.6010,90,92.265597,0.000000,-0.000000
12.6010,91,93.178666,0.000000,0.000000
12.6010,92,94.148452,0.000000,0.000000
12.6010,93,95.304725,0.000000,0.000000
12.6010,94,96.146072,0.000000,0.000000
12.6010,95,97.118047,0.000000,0.000000
12.6010,96,97.945442,0.000000,0.000000
12.6010,97,98.857971,0.000000,-0.000000
12.6010,98,99.933303,0.000000,0.000000
12.6010,99,100.958578,0.000000,0.000000
12.6170,0,1.100441,0.079744,1.908758
12.6170,1,2.299236,-0.065708,-2.531027
12.6170,2,3.339303,0.012599,0.795726
12.6170,3,4.262166,0.038795,2.412328
12.6170,4,5.297857,-0.137219,-1.273233
12.6170,5,6.424724,0.138780,-1.201643
12.6170,6,7.549548,-0.043292,0.485128
12.6170,7,8.554848,0.039893,0.794005
12.6170,8,9.598850,0.056949,-0.829515
12.6170,9,10.772992,-0.031631,0.009949
12.6170,10,11.664669,-0.136290,0.284446
12.6170,11,12.641064,0.166632,0.426220
12.6170,12,13.546495,-0.091057,-0.906683
12.6170,13,14.639453,0.034695,-0.016164
12.6170,14,15.610455,0.000947,0.779109
12.6170,15,16.818900,-0.000225,-0.731001
12.6170,16,17.709782,-0.008777,-0.103177
12.6170,17,18.500089,-0.147333,0.529163
12.6170,18,19.372628,0.145061,-0.242907
12.6170,19,20.554410,0.069663,-0.120955
12.6170,20,21.672774,-0.253358,0.720840
12.6170,21,22.673984,0.033129,-1.011475
12.6170,22,23.587996,0.230848,0.466730
12.6170,23,24.422664,-0.144740,0.496739
12.6170,24,25.475835,-0.129005,-0.401831
12.6170,25,26.341379,0.198455,-0.166736
12.6170,26,27.394440,-0.002473,0.211840
12.6170,27,28.391219,-0.139831,-0.440036
12.6170,28,29.344130,0.095083,0.277635
12.6170,29,30.473402,-0.039330,0.858716
12.6170,30,31.444523,-0.104246,-1.437994
12.6170,31,32.484079,0.165637,0.425349
