time,kinetic_energy,potential_energy,total_energy
46.4670,0.250730,0.249269,0.500000
46.4840,0.250742,0.249257,0.500000
46.5010,0.250747,0.249252,0.500000
46.5170,0.250746,0.249254,0.500000
46.5340,0.250738,0.249262,0.500000
46.5510,0.250723,0.249277,0.500000
46.5670,0.250702,0.249297,0.500000
46.5840,0.250674,0.249325,0.500000
46.6010,0.250640,0.249359,0.500000
46.6170,0.250603,0.249397,0.500000
46.6340,0.250558,0.249442,0.500000
46.6510,0.250508,0.249492,0.500000
46.6670,0.250456,0.249543,0.500000
46.6840,0.250398,0.249602,0.500000
46.7010,0.250335,0.249664,0.500000
46.7170,0.250274,0.249726,0.500000
46.7340,0.250206,0.249793,0.500000
46.7510,0.250137,0.249863,0.500000
46.7670,0.250070,0.249929,0.500000
46.7840,0.249999,0.250001,0.500000
46.8010,0.249928,0.250072,0.500000
46.8170,0.249862,0.250138,0.500000
46.8340,0.249793,0.250207,0.500000
46.8510,0.249725,0.250274,0.500000
46.8670,0.249665,0.250335,0.500000
46.8840,0.249603,0.250397,0.500000
46.9010,0.249545,0.250454,0.500000
46.9170,0.249495,0.250505,0.500000
46.9340,0.249446,0.250554,0.500000
46.9510,0.249402,0.250598,0.500000
46.9670,0.249366,0.250634,0.500000
46.9840,0.249333,0.250667,0.500000
47.0010,0.249306,0.250693,0.500000
47.0170,0.249287,0.250712,0.500000
47.0340,0.249273,0.250726,0.500000
47.0510,0.249266,0.250734,0.500000
47.0670,0.249266,0.250734,0.500000
47.0840,0.249271,0.250728,0.500000
47.1010,0.249284,0.250716,0.500000
47.1170,0.249302,0.250698,0.500000
47.1340,0.249327,0.250672,0.500000
47.1510,0.249359,0.250641,0.500000
47.1670,0.249394,0.250606,0.500000
47.1840,0.249437,0.250563,0.500000
47.2010,0.249484,0.250515,0.500000
47.2170,0.249534,0.250466,0.500000
47.2340,0.249590,0.250410,0.500000
47.2510,0.249650,0.250350,0.500000
47.2670,0.249710,0.250290,0.500000
47.2840,0.249775,0.250224,0.500000
47.3010,0.249843,0.250157,0.500000
47.3170,0.249908,0.250091,0.500000
47.3340,0.249978,0.250022,0.500000
47.3510,0.250048,0.249952,0.500000
47.3670,0.250113,0.249886,0.500000
47.3840,0.250182,0.249818,0.500000
47.4010,0.250248,0.249751,0.500000
47.4170,0.250309,0.249691,0.500000
47.4340,0.250370,0.249629,0.500000
47.4510,0.250428,0.249571,0.500000
47.4670,0.250479,0.249520,0.500000
47.4840,0.250529,0.249471,0.500000
47.5010,0.250574,0.249426,0.500000
47.5170,0.250611,0.249389,0.500000
47.5340,0.250645,0.249354,0.500000
47.5510,0.250673,0.249326,0.500000
47.5670,0.250694,0.249306,0.500000
47.5840,0.250710,0.249290,0.500000
47.6010,0.250719,0.249281,0.500000
47.6170,0.250722,0.249278,0.500000
47.6340,0.250718,0.249282,0.500000
47.6510,0.250707,0.249292,0.500000
47.6670,0.250692,0.249308,0.500000
47.6840,0.250669,0.249331,0.500000
47.7010,0.250640,0.249360,0.500000
47.7170,0.250607,0.249393,0.500000
47.7340,0.250567,0.249433,0.500000
47.7510,0.250522,0.249478,0.500000
47.7670,0.250475,0.249525,0.500000
47.7840,0.250420,0.249579,0.500000
47.8010,0.250362,0.249637,0.500000
47.8170,0.250305,0.249695,0.500000
47.8340,0.250241,0.249759,0.500000
47.8510,0.250175,0.249825,0.500000
47.8670,0.250111,0.249888,0.500000
47.8840,0.250043,0.249957,0.500000
47.9010,0.249974,0.250026,0.500000
47.9170,0.249910,0.250090,0.500000
47.9340,0.249842,0.250158,0.500000
47.9510,0.249776,0.250224,0.500000
47.9670,0.249716,0.250284,0.500000
47.9840,0.249654,0.250345,0.500000
48.0010,0.249596,0.250404,0.500000
48.0170,0.249545,0.250455,0.500000
48.0340,0.249494,0.250505,0.500000
48.0510,0.249449,0.250551,0.500000
48.0670,0.249411,0.250589,0.500000
48.0840,0.249375,0.250624,0.500000
48.1010,0.249346,0.250654,0.500000
48.1170,0.249324,0.250676,0.500000
48.1340,0.249306,0.250694,0.500000
48.1510,0.249295,0.250705,0.500000
48.1670,0.249290,0.250709,0.500000
48.1840,0.249292,0.250708,0.500000
48.2010,0.249300,0.250699,0.500000
48.2170,0.249314,0.250686,0.500000
48.2340,0.249334,0.250665,0.500000
48.2510,0.249361,0.250639,0.500000
48.2670,0.249391,0.250608,0.500000
48.2840,0.249429,0.250571,0.500000
48.3010,0.249472,0.250528,0.500000
48.3170,0.249517,0.250483,0.500000
48.3340,0.249569,0.250431,0.500000
48.3510,0.249625,0.250375,0.500000
48.3670,0.249680,0.250319,0.500000
48.3840,0.249742,0.250257,0.500000
48.4010,0.249807,0.250193,0.500000
48.4170,0.249869,0.250131,0.500000
48.4340,0.249936,0.250064,0.500000
48.4510,0.250003,0.249996,0.500000
48.4670,0.250067,0.249933,0.500000
48.4840,0.250134,0.249866,0.500000
48.5010,0.250199,0.249800,0.500000
48.5170,0.250259,0.249741,0.500000
48.5340,0.250320,0.249679,0.500000
48.5510,0.250379,0.249621,0.500000
48.5670,0.250430,0.249570,0.500000
48.5840,0.250481,0.249519,0.500000
48.6010,0.250527,0.249472,0.500000
48.6170,0.250566,0.249433,0.500000
48.6340,0.250603,0.249397,0.500000
48.6510,0.250634,0.249366,0.500000
48.6670,0.250657,0.249342,0.500000
48.6840,0.250677,0.249323,0.500000
48.7010,0.250690,0.249310,0.500000
48.7170,0.250696,0.249304,0.500000
48.7340,0.250696,0.249303,0.500000
48.7510,0.250690,0.249309,0.500000
48.7670,0.250679,0.249321,0.500000
48.7840,0.250661,0.249339,0.500000
48.8010,0.250637,0.249363,0.500000
48.8170,0.250608,0.249391,0.500000
48.8340,0.250573,0.249427,0.500000
48.8510,0.250532,0.249467,0.500000
48.8670,0.250490,0.249510,0.500000
48.8840,0.250440,0.249560,0.500000
48.9010,0.250386,0.249614,0.500000
48.9170,0.250332,0.249667,0.500000
48.9340,0.250272,0.249727,0.500000
48.9510,0.250210,0.249790,0.500000
48.9670,0.250149,0.249851,0.500000
48.9840,0.250084,0.249916,0.500000
49.0010,0.250017,0.249983,0.500000
49.0170,0.249955,0.250045,0.500000
49.0340,0.249889,0.250111,0.500000
49.0510,0.249824,0.250176,0.500000
49.0670,0.249764,0.250235,0.500000
49.0840,0.249703,0.250296,0.500000
49.1010,0.249645,0.250355,0.500000
49.1170,0.249593,0.250406,0.500000
49.1340,0.249542,0.250458,0.500000
49.1510,0.249495,0.250505,0.500000
49.1670,0.249455,0.250545,0.500000
49.1840,0.249417,0.250582,0.500000
49.2010,0.249385,0.250614,0.500000
49.2170,0.249360,0.250639,0.500000
49.2340,0.249339,0.250660,0.500000
49.2510,0.249325,0.250675,0.500000
49.2670,0.249317,0.250683,0.500000
49.2840,0.249314,0.250686,0.500000
49.3010,0.249318,0.250682,0.500000
49.3170,0.249327,0.250672,0.500000
49.3340,0.249343,0.250656,0.500000
49.3510,0.249365,0.250634,0.500000
49.3670,0.249391,0.250608,0.500000
49.3840,0.249424,0.250575,0.500000
49.4010,0.249463,0.250537,0.500000
49.4170,0.249503,0.250496,0.500000
49.4340,0.249551,0.250449,0.500000
49.4510,0.249603,0.250397,0.500000
49.4670,0.249654,0.250345,0.500000
49.4840,0.249713,0.250287,0.500000
49.5010,0.249773,0.250226,0.500000
49.5170,0.249832,0.250167,0.500000
49.5340,0.249897,0.250103,0.500000
49.5510,0.249962,0.250038,0.500000
49.5670,0.250023,0.249976,0.500000
49.5840,0.250088,0.249911,0.500000
49.6010,0.250152,0.249847,0.500000
49.6170,0.250212,0.249788,0.500000
49.6340,0.250272,0.249727,0.500000
49.6510,0.250331,0.249669,0.500000
49.6670,0.250382,0.249617,0.500000
49.6840,0.250434,0.249566,0.500000
49.7010,0.250482,0.249518,0.500000
49.7170,0.250523,0.249477,0.500000
49.7340,0.250561,0.249439,0.500000
49.7510,0.250594,0.249405,0.500000
49.7670,0.250621,0.249379,0.500000
49.7840,0.250643,0.249357,0.500000
49.8010,0.250659,0.249340,0.500000
49.8170,0.250669,0.249330,0.500000
49.8340,0.250674,0.249326,0.500000
49.8510,0.250672,0.249328,0.500000
49.8670,0.250665,0.249335,0.500000
49.8840,0.250651,0.249349,0.500000
49.9010,0.250631,0.249369,0.500000
49.9170,0.250607,0.249393,0.500000
49.9340,0.250576,0.249423,0.500000
49.9510,0.250540,0.249459,0.500000
49.9670,0.250502,0.249498,0.500000
49.9840,0.250456,0.249543,0.500000
50.0010,0.250407,0.249593,0.500000
50.0170,0.250357,0.249643,0.500000
50.0340,0.250300,0.249699,0.500000
50.0510,0.250241,0.249758,0.500000
50.0670,0.250184,0.249816,0.500000
50.0840,0.250121,0.249878,0.500000
50.1010,0.250057,0.249942,0.500000
50.1170,0.249997,0.250003,0.500000
50.1340,0.249933,0.250067,0.500000
50.1510,0.249869,0.250130,0.500000
50.1670,0.249811,0.250189,0.500000
50.1840,0.249750,0.250249,0.500000
50.2010,0.249692,0.250307,0.500000
50.2170,0.249640,0.250360,0.500000
50.2340,0.249588,0.250412,0.500000
50.2510,0.249540,0.250460,0.500000
50.2670,0.249499,0.250501,0.500000
50.2840,0.249459,0.250541,0.500000
50.3010,0.249425,0.250575,0.500000
50.3170,0.249397,0.250603,0.500000
50.3340,0.249373,0.250626,0.500000
50.3510,0.249355,0.250644,0.500000
50.3670,0.249344,0.250656,0.500000
50.3840,0.249338,0.250662,0.500000
50.4010,0.249337,0.250662,0.500000
50.4170,0.249343,0.250657,0.500000
50.4340,0.249354,0.250645,0.500000
50.4510,0.249372,0.250628,0.500000
50.4670,0.249394,0.250606,0.500000
50.4840,0.249422,0.250577,0.500000
50.5010,0.249456,0.250543,0.500000
50.5170,0.249493,0.250507,0.500000
50.5340,0.249536,0.250464,0.500000
50.5510,0.249583,0.250416,0.500000
50.5670,0.249632,0.250368,0.500000
50.5840,0.249686,0.250314,0.500000
50.6010,0.249743,0.250257,0.500000
50.6170,0.249799,0.250200,0.500000
50.6340,0.249860,0.250139,0.500000
50.6510,0.249923,0.250077,0.500000
50.6670,0.249982,0.250017,0.500000
50.6840,0.250045,0.249954,0.500000
50.7010,0.250108,0.249892,0.500000
50.7170,0.250166,0.249834,0.500000
50.7340,0.250226,0.249773,0.500000
50.7510,0.250284,0.249715,0.500000
50.7670,0.250336,0.249663,0.500000
50.7840,0.250389,0.249611,0.500000
50.8010,0.250437,0.249562,0.500000
50.8170,0.250479,0.249520,0.500000
50.8340,0.250520,0.249480,0.500000
50.8510,0.250555,0.249445,0.500000
50.8670,0.250584,0.249416,0.500000
50.8840,0.250609,0.249391,0.500000
50.9010,0.250629,0.249371,0.500000
50.9170,0.250642,0.249358,0.500000
50.9340,0.250650,0.249350,0.500000
50.9510,0.250652,0.249348,0.500000
50.9670,0.250648,0.249351,0.500000
50.9840,0.250639,0.249361,0.500000
51.0010,0.250623,0.249376,0.500000
51.0170,0.250604,0.249396,0.500000
51.0340,0.250577,0.249423,0.500000
51.0510,0.250545,0.249454,0.500000
51.0670,0.250511,0.249489,0.500000
51.0840,0.250470,0.249530,0.500000
51.1010,0.250425,0.249575,0.500000
51.1170,0.250378,0.249621,0.500000
51.1340,0.250326,0.249674,0.500000
51.1510,0.250270,0.249729,0.500000
51.1670,0.250216,0.249784,0.500000
51.1840,0.250156,0.249844,0.500000
51.2010,0.250095,0.249905,0.500000
51.2170,0.250037,0.249963,0.500000
51.2340,0.249974,0.250025,0.500000
51.2510,0.249913,0.250087,0.500000
51.2670,0.249855,0.250145,0.500000
51.2840,0.249795,0.250204,0.500000
51.3010,0.249738,0.250262,0.500000
51.3170,0.249686,0.250314,0.500000
51.3340,0.249633,0.250367,0.500000
51.3510,0.249584,0.250416,0.500000
51.3670,0.249541,0.250458,0.500000
51.3840,0.249500,0.250499,0.500000
51.4010,0.249464,0.250536,0.500000
51.4170,0.249434,0.250566,0.500000
51.4340,0.249408,0.250592,0.500000
51.4510,0.249387,0.250613,0.500000
51.4670,0.249372,0.250628,0.500000
51.4840,0.249362,0.250638,0.500000
51.5010,0.249358,0.250642,0.500000
51.5170,0.249360,0.250640,0.500000
51.5340,0.249367,0.250632,0.500000
51.5510,0.249381,0.250619,0.500000
51.5670,0.249398,0.250601,0.500000
51.5840,0.249423,0.250577,0.500000
51.6010,0.249452,0.250547,0.500000
51.6170,0.249485,0.250515,0.500000
51.6340,0.249524,0.250476,0.500000
51.6510,0.249567,0.250433,0.500000
51.6670,0.249612,0.250388,0.500000
51.6840,0.249662,0.250338,0.500000
51.7010,0.249716,0.250284,0.500000
51.7170,0.249769,0.250231,0.500000
51.7340,0.249827,0.250173,0.500000
51.7510,0.249887,0.250113,0.500000
51.7670,0.249944,0.250056,0.500000
51.7840,0.250005,0.249995,0.500000
51.8010,0.250066,0.249934,0.500000
51.8170,0.250123,0.249877,0.500000
51.8340,0.250182,0.249817,0.500000
51.8510,0.250240,0.249760,0.500000
51.8670,0.250292,0.249708,0.500000
51.8840,0.250344,0.249655,0.500000
51.9010,0.250394,0.249606,0.500000
51.9170,0.250437,0.249563,0.500000
51.9340,0.250479,0.249521,0.500000
51.9510,0.250516,0.249484,0.500000
51.9670,0.250547,0.249453,0.500000
51.9840,0.250575,0.249425,0.500000
52.0010,0.250597,0.249403,0.500000
52.0170,0.250613,0.249387,0.500000
52.0340,0.250625,0.249375,0.500000
52.0510,0.250630,0.249369,0.500000
52.0670,0.250631,0.249369,0.500000
52.0840,0.250625,0.249375,0.500000
52.1010,0.250614,0.249386,0.500000
52.1170,0.250598,0.249402,0.500000
52.1340,0.250576,0.249424,0.500000
52.1510,0.250548,0.249451,0.500000
52.1670,0.250518,0.249482,0.500000
52.1840,0.250481,0.249519,0.500000
52.2010,0.250439,0.249560,0.500000
52.2170,0.250397,0.249603,0.500000
52.2340,0.250348,0.249652,0.500000
52.2510,0.250296,0.249704,0.500000
52.2670,0.250245,0.249755,0.500000
52.2840,0.250188,0.249812,0.500000
52.3010,0.250130,0.249870,0.500000
52.3170,0.250074,0.249926,0.500000
52.3340,0.250013,0.249986,0.500000
52.3510,0.249953,0.250046,0.500000
52.3670,0.249897,0.250103,0.500000
52.3840,0.249838,0.250161,0.500000
52.4010,0.249781,0.250219,0.500000
52.4170,0.249729,0.250270,0.500000
52.4340,0.249677,0.250323,0.500000
52.4510,0.249627,0.250373,0.500000
52.4670,0.249583,0.250416,0.500000
52.4840,0.249541,0.250459,0.500000
52.5010,0.249503,0.250497,0.500000
52.5170,0.249471,0.250529,0.500000
52.5340,0.249442,0.250558,0.500000
52.5510,0.249418,0.250582,0.500000
52.5670,0.249401,0.250599,0.500000
52.5840,0.249388,0.250612,0.500000
52.6010,0.249380,0.250620,0.500000
52.6170,0.249378,0.250621,0.500000
52.6340,0.249382,0.250618,0.500000
52.6510,0.249391,0.250608,0.500000
52.6670,0.249405,0.250595,0.500000
52.6840,0.249425,0.250574,0.500000
52.7010,0.249451,0.250549,0.500000
52.7170,0.249479,0.250521,0.500000
52.7340,0.249514,0.250486,0.500000
52.7510,0.249553,0.250446,0.500000
52.7670,0.249594,0.250405,0.500000
52.7840,0.249641,0.250358,0.500000
52.8010,0.249691,0.250308,0.500000
52.8170,0.249741,0.250258,0.500000
52.8340,0.249796,0.250203,0.500000
52.8510,0.249853,0.250146,0.500000
52.8670,0.249908,0.250091,0.500000
52.8840,0.249967,0.250032,0.500000
52.9010,0.250027,0.249973,0.500000
52.9170,0.250082,0.249918,0.500000
52.9340,0.250140,0.249859,0.500000
52.9510,0.250197,0.249803,0.500000
52.9670,0.250249,0.249751,0.500000
52.9840,0.250302,0.249698,0.500000
53.0010,0.250351,0.249648,0.500000
53.0170,0.250395,0.249604,0.500000
53.0340,0.250438,0.249561,0.500000
53.0510,0.250477,0.249522,0.500000
53.0670,0.250510,0.249490,0.500000
53.0840,0.250540,0.249459,0.500000
53.1010,0.250565,0.249434,0.500000
53.1170,0.250584,0.249416,0.500000
53.1340,0.250599,0.249401,0.500000
53.1510,0.250608,0.249392,0.500000
53.1670,0.250611,0.249388,0.500000
53.1840,0.250610,0.249390,0.500000
53.2010,0.250602,0.249398,0.500000
53.2170,0.250590,0.249410,0.500000
53.2340,0.250572,0.249428,0.500000
53.2510,0.250549,0.249451,0.500000
53.2670,0.250522,0.249478,0.500000
53.2840,0.250489,0.249511,0.500000
53.3010,0.250452,0.249548,0.500000
53.3170,0.250413,0.249587,0.500000
53.3340,0.250368,0.249632,0.500000
53.3510,0.250319,0.249681,0.500000
53.3670,0.250271,0.249729,0.500000
53.3840,0.250217,0.249782,0.500000
53.4010,0.250162,0.249838,0.500000
53.4170,0.250108,0.249892,0.500000
53.4340,0.250050,0.249950,0.500000
53.4510,0.249992,0.250008,0.500000
53.4670,0.249937,0.250063,0.500000
53.4840,0.249879,0.250120,0.500000
53.5010,0.249823,0.250177,0.500000
53.5170,0.249771,0.250228,0.500000
53.5340,0.249719,0.250281,0.500000
53.5510,0.249669,0.250331,0.500000
53.5670,0.249624,0.250375,0.500000
53.5840,0.249581,0.250419,0.500000
53.6010,0.249541,0.250459,0.500000
53.6170,0.249508,0.250492,0.500000
53.6340,0.249476,0.250523,0.500000
53.6510,0.249450,0.250550,0.500000
53.6670,0.249430,0.250570,0.500000
53.6840,0.249414,0.250586,0.500000
53.7010,0.249403,0.250597,0.500000
53.7170,0.249398,0.250602,0.500000
53.7340,0.249398,0.250602,0.500000
53.7510,0.249404,0.250596,0.500000
53.7670,0.249414,0.250586,0.500000
53.7840,0.249430,0.250570,0.500000
53.8010,0.249451,0.250548,0.500000
53.8170,0.249476,0.250524,0.500000
53.8340,0.249507,0.250493,0.500000
53.8510,0.249543,0.250457,0.500000
53.8670,0.249580,0.250420,0.500000
53.8840,0.249623,0.250377,0.500000
53.9010,0.249670,0.250330,0.500000
53.9170,0.249716,0.250283,0.500000
53.9340,0.249768,0.250231,0.500000
53.9510,0.249823,0.250177,0.500000
53.9670,0.249875,0.250125,0.500000
53.9840,0.249932,0.250068,0.500000
54.0010,0.249989,0.250010,0.500000
54.0170,0.250043,0.249956,0.500000
54.0340,0.250100,0.249899,0.500000
54.0510,0.250156,0.249843,0.500000
54.0670,0.250208,0.249792,0.500000
54.0840,0.250260,0.249740,0.500000
54.1010,0.250310,0.249689,0.500000
54.1170,0.250355,0.249645,0.500000
54.1340,0.250399,0.249601,0.500000
54.1510,0.250439,0.249560,0.500000
54.1670,0.250474,0.249526,0.500000
54.1840,0.250506,0.249494,0.500000
54.2010,0.250533,0.249467,0.500000
54.2170,0.250554,0.249445,0.500000
54.2340,0.250572,0.249428,0.500000
54.2510,0.250584,0.249415,0.500000
54.2670,0.250591,0.249409,0.500000
54.2840,0.250593,0.249407,0.500000
54.3010,0.250589,0.249411,0.500000
54.3170,0.250580,0.249419,0.500000
54.3340,0.250566,0.249433,0.500000
54.3510,0.250547,0.249453,0.500000
54.3670,0.250524,0.249476,0.500000
54.3840,0.250495,0.249505,0.500000
54.4010,0.250461,0.249538,0.500000
54.4170,0.250426,0.249574,0.500000
54.4340,0.250385,0.249615,0.500000
54.4510,0.250340,0.249660,0.500000
54.4670,0.250294,0.249705,0.500000
54.4840,0.250244,0.249756,0.500000
54.5010,0.250191,0.249809,0.500000
54.5170,0.250140,0.249860,0.500000
54.5340,0.250084,0.249915,0.500000
54.5510,0.250028,0.249972,0.500000
54.5670,0.249975,0.250025,0.500000
54.5840,0.249918,0.250081,0.500000
54.6010,0.249863,0.250137,0.500000
54.6170,0.249812,0.250188,0.500000
54.6340,0.249759,0.250240,0.500000
54.6510,0.249709,0.250291,0.500000
54.6670,0.249664,0.250335,0.500000
54.6840,0.249620,0.250380,0.500000
54.7010,0.249579,0.250421,0.500000
54.7170,0.249544,0.250456,0.500000
54.7340,0.249511,0.250489,0.500000
54.7510,0.249482,0.250517,0.500000
54.7670,0.249460,0.250540,0.500000
54.7840,0.249441,0.250559,0.500000
54.8010,0.249427,0.250572,0.500000
54.8170,0.249419,0.250581,0.500000
54.8340,0.249416,0.250584,0.500000
54.8510,0.249418,0.250582,0.500000
54.8670,0.249424,0.250575,0.500000
54.8840,0.249437,0.250563,0.500000
54.9010,0.249454,0.250546,0.500000
54.9170,0.249475,0.250524,0.500000
54.9340,0.249502,0.250497,0.500000
54.9510,0.249534,0.250466,0.500000
54.9670,0.249568,0.250432,0.500000
54.9840,0.249607,0.250392,0.500000
55.0010,0.249650,0.250349,0.500000
55.0170,0.249694,0.250306,0.500000
55.0340,0.249743,0.250257,0.500000
55.0510,0.249794,0.250205,0.500000
55.0670,0.249844,0.250155,0.500000
55.0840,0.249899,0.250101,0.500000
55.1010,0.249954,0.250045,0.500000
55.1170,0.250007,0.249993,0.500000
55.1340,0.250062,0.249937,0.500000
55.1510,0.250117,0.249883,0.500000
55.1670,0.250168,0.249832,0.500000
55.1840,0.250220,0.249780,0.500000
55.2010,0.250270,0.249729,0.500000
55.2170,0.250315,0.249684,0.500000
55.2340,0.250360,0.249639,0.500000
55.2510,0.250402,0.249598,0.500000
55.2670,0.250437,0.249562,0.500000
55.2840,0.250471,0.249528,0.500000
55.3010,0.250501,0.249499,0.500000
55.3170,0.250524,0.249475,0.500000
55.3340,0.250545,0.249455,0.500000
55.3510,0.250560,0.249440,0.500000
55.3670,0.250569,0.249430,0.500000
55.3840,0.250574,0.249425,0.500000
55.4010,0.250574,0.249425,0.500000
55.4170,0.250569,0.249431,0.500000
55.4340,0.250559,0.249441,0.500000
55.4510,0.250543,0.249457,0.500000
55.4670,0.250524,0.249476,0.500000
55.4840,0.250499,0.249501,0.500000
55.5010,0.250469,0.249531,0.500000
55.5170,0.250437,0.249563,0.500000
55.5340,0.250399,0.249601,0.500000
55.5510,0.250358,0.249642,0.500000
55.5670,0.250316,0.249684,0.500000
55.5840,0.250268,0.249732,0.500000
55.6010,0.250218,0.249781,0.500000
55.6170,0.250169,0.249830,0.500000
55.6340,0.250116,0.249884,0.500000
55.6510,0.250062,0.249938,0.500000
55.6670,0.250010,0.249989,0.500000
55.6840,0.249955,0.250044,0.500000
55.7010,0.249901,0.250099,0.500000
55.7170,0.249851,0.250149,0.500000
55.7340,0.249799,0.250201,0.500000
55.7510,0.249748,0.250251,0.500000
55.7670,0.249703,0.250296,0.500000
55.7840,0.249658,0.250341,0.500000
55.8010,0.249616,0.250383,0.500000
55.8170,0.249580,0.250420,0.500000
55.8340,0.249545,0.250454,0.500000
55.8510,0.249515,0.250485,0.500000
55.8670,0.249490,0.250509,0.500000
55.8840,0.249469,0.250531,0.500000
55.9010,0.249452,0.250548,0.500000
55.9170,0.249441,0.250559,0.500000
55.9340,0.249434,0.250565,0.500000
55.9510,0.249433,0.250567,0.500000
55.9670,0.249436,0.250563,0.500000
55.9840,0.249445,0.250555,0.500000
56.0010,0.249459,0.250541,0.500000
56.0170,0.249477,0.250523,0.500000
56.0340,0.249500,0.250500,0.500000
56.0510,0.249528,0.250472,0.500000
56.0670,0.249558,0.250442,0.500000
56.0840,0.249594,0.250406,0.500000
56.1010,0.249634,0.250366,0.500000
56.1170,0.249674,0.250325,0.500000
56.1340,0.249720,0.250280,0.500000
56.1510,0.249769,0.250231,0.500000
56.1670,0.249816,0.250184,0.500000
56.1840,0.249868,0.250132,0.500000
56.2010,0.249921,0.250078,0.500000
56.2170,0.249972,0.250028,0.500000
56.2340,0.250026,0.249974,0.500000
56.2510,0.250080,0.249920,0.500000
56.2670,0.250130,0.249870,0.500000
56.2840,0.250182,0.249818,0.500000
56.3010,0.250232,0.249768,0.500000
56.3170,0.250277,0.249723,0.500000
56.3340,0.250322,0.249677,0.500000
56.3510,0.250365,0.249635,0.500000
56.3670,0.250402,0.249598,0.500000
56.3840,0.250437,0.249563,0.500000
56.4010,0.250468,0.249531,0.500000
56.4170,0.250494,0.249506,0.500000
56.4340,0.250517,0.249483,0.500000
56.4510,0.250535,0.249465,0.500000
56.4670,0.250547,0.249453,0.500000
56.4840,0.250555,0.249445,0.500000
56.5010,0.250558,0.249442,0.500000
56.5170,0.250556,0.249443,0.500000
56.5340,0.250549,0.249450,0.500000
56.5510,0.250537,0.249462,0.500000
56.5670,0.250521,0.249478,0.500000
56.5840,0.250500,0.249500,0.500000
56.6010,0.250474,0.249526,0.500000
56.6170,0.250445,0.249554,0.500000
56.6340,0.250411,0.249589,0.500000
56.6510,0.250373,0.249627,0.500000
56.6670,0.250334,0.249666,0.500000
56.6840,0.250290,0.249710,0.500000
56.7010,0.250243,0.249757,0.500000
56.7170,0.250197,0.249803,0.500000
56.7340,0.250146,0.249854,0.500000
56.7510,0.250094,0.249906,0.500000
56.7670,0.250044,0.249956,0.500000
56.7840,0.249991,0.250009,0.500000
56.8010,0.249937,0.250062,0.500000
56.8170,0.249888,0.250112,0.500000
56.8340,0.249836,0.250163,0.500000
56.8510,0.249786,0.250213,0.500000
56.8670,0.249741,0.250258,0.500000
56.8840,0.249696,0.250304,0.500000
56.9010,0.249653,0.250347,0.500000
56.9170,0.249616,0.250384,0.500000
56.9340,0.249579,0.250420,0.500000
56.9510,0.249547,0.250452,0.500000
56.9670,0.249521,0.250479,0.500000
56.9840,0.249497,0.250503,0.500000
57.0010,0.249478,0.250522,0.500000
57.0170,0.249464,0.250536,0.500000
57.0340,0.249454,0.250545,0.500000
57.0510,0.249450,0.250550,0.500000
57.0670,0.249450,0.250550,0.500000
57.0840,0.249455,0.250544,0.500000
57.1010,0.249466,0.250534,0.500000
57.1170,0.249480,0.250520,0.500000
57.1340,0.249499,0.250500,0.500000
57.1510,0.249524,0.250476,0.500000
57.1670,0.249551,0.250449,0.500000
57.1840,0.249583,0.250417,0.500000
57.2010,0.249619,0.250380,0.500000
57.2170,0.249657,0.250343,0.500000
57.2340,0.249700,0.250300,0.500000
57.2510,0.249745,0.250255,0.500000
57.2670,0.249790,0.250210,0.500000
57.2840,0.249840,0.250160,0.500000
57.3010,0.249891,0.250109,0.500000
57.3170,0.249940,0.250060,0.500000
57.3340,0.249992,0.250008,0.500000
57.3510,0.250045,0.249955,0.500000
57.3670,0.250094,0.249906,0.500000
57.3840,0.250145,0.249855,0.500000
57.4010,0.250194,0.249805,0.500000
57.4170,0.250240,0.249760,0.500000
57.4340,0.250285,0.249714,0.500000
57.4510,0.250328,0.249671,0.500000
57.4670,0.250366,0.249634,0.500000
57.4840,0.250403,0.249597,0.500000
57.5010,0.250436,0.249564,0.500000
57.5170,0.250463,0.249536,0.500000
57.5340,0.250488,0.249511,0.500000
57.5510,0.250509,0.249491,0.500000
57.5670,0.250524,0.249476,0.500000
57.5840,0.250535,0.249465,0.500000
57.6010,0.250541,0.249459,0.500000
57.6170,0.250542,0.249458,0.500000
57.6340,0.250538,0.249461,0.500000
57.6510,0.250530,0.249470,0.500000
57.6670,0.250517,0.249482,0.500000
57.6840,0.250499,0.249500,0.500000
57.7010,0.250477,0.249523,0.500000
57.7170,0.250452,0.249548,0.500000
57.7340,0.250421,0.249579,0.500000
57.7510,0.250386,0.249614,0.500000
57.7670,0.250350,0.249649,0.500000
57.7840,0.250309,0.249691,0.500000
57.8010,0.250265,0.249735,0.500000
57.8170,0.250221,0.249778,0.500000
57.8340,0.250173,0.249827,0.500000
57.8510,0.250123,0.249877,0.500000
57.8670,0.250075,0.249924,0.500000
57.8840,0.250024,0.249976,0.500000
57.9010,0.249972,0.250028,0.500000
57.9170,0.249923,0.250076,0.500000
57.9340,0.249873,0.250127,0.500000
57.9510,0.249823,0.250177,0.500000
57.9670,0.249778,0.250222,0.500000
57.9840,0.249732,0.250267,0.500000
58.0010,0.249689,0.250311,0.500000
58.0170,0.249651,0.250349,0.500000
58.0340,0.249613,0.250386,0.500000
58.0510,0.249580,0.250420,0.500000
58.0670,0.249551,0.250448,0.500000
58.0840,0.249525,0.250474,0.500000
